scenario,Fishing,Warming,type,species,seed,term,estimate,std.error,statistic,p.value,scenario2,scenario3
UnFished_NoWarming_exp_flatfish_17,No Fishing,No Warming,exp,flatfish,17,temp,3.392145019645621e-15,1.7672157403585512e-15,1.9194855173468448,0.05783160203002004,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_18,No Fishing,No Warming,exp,flatfish,18,temp,3.90256121976269e-15,1.8532805489782724e-15,2.1057584734886476,0.03778133452413144,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_19,No Fishing,No Warming,exp,flatfish,19,temp,-7.472371225237856e-16,1.9134746495357264e-15,-0.3905132073242206,0.6970046733791506,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_2,No Fishing,No Warming,exp,flatfish,2,temp,1.071466736293789e-15,2.0578744505484138e-15,0.5206667180343525,0.6037733717756647,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_20,No Fishing,No Warming,exp,flatfish,20,temp,-9.117381373347581e-16,1.9796478428507403e-15,-0.4605557198606765,0.6461377402175821,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_21,No Fishing,No Warming,exp,flatfish,21,temp,-1.2409812758513932e-15,1.9371057521373e-15,-0.6406368235095891,0.5232538653892131,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_22,No Fishing,No Warming,exp,flatfish,22,temp,1.3159203567930663e-15,2.076754624680423e-15,0.6336426755257925,0.5277901535609574,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_23,No Fishing,No Warming,exp,flatfish,23,temp,4.671417454382681e-16,2.0308533399383324e-15,0.2300223931741191,0.8185538187962961,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_24,No Fishing,No Warming,exp,flatfish,24,temp,-2.089444538009888e-15,1.839184601004751e-15,-1.136071135474068,0.2586973832117414,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_25,No Fishing,No Warming,exp,flatfish,25,temp,8.46731285006551e-16,2.086888669640526e-15,0.40573859896052983,0.6858191776205775,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_26,No Fishing,No Warming,exp,flatfish,26,temp,1.5779788681059046e-15,2.1094995580851188e-15,0.7480346995371273,0.45623058430546537,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_27,No Fishing,No Warming,exp,flatfish,27,temp,-3.634029925212645e-15,1.8067022560082825e-15,-2.011416055483126,0.04702749437271448,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_28,No Fishing,No Warming,exp,flatfish,28,temp,-2.206592955255659e-15,1.6051772269358935e-15,-1.3746724774234442,0.17236815034799377,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_29,No Fishing,No Warming,exp,flatfish,29,temp,1.9628890142583785e-15,1.7316314044557387e-15,1.133548981155909,0.259749222785523,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_3,No Fishing,No Warming,exp,flatfish,3,temp,3.061128265438694e-15,1.7223230717115678e-15,1.7773252392169845,0.07861704180850303,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_30,No Fishing,No Warming,exp,flatfish,30,temp,1.7541935146449305e-15,1.7151030523688578e-15,1.0227919029250645,0.3089244058614025,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_4,No Fishing,No Warming,exp,flatfish,4,temp,1.0673866202731105e-15,1.8230579140676493e-15,0.5854924366563499,0.5595625052100921,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_5,No Fishing,No Warming,exp,flatfish,5,temp,1.914154033034938e-15,1.9406227911354866e-15,0.9863606888358445,0.326385169632581,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_6,No Fishing,No Warming,exp,flatfish,6,temp,-2.1910609079714193e-15,2.2918589701721684e-15,-0.956019081665755,0.34141500200796815,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_7,No Fishing,No Warming,exp,flatfish,7,temp,5.1087537201128964e-15,2.1184554150646978e-15,2.4115464898546732,0.017747264220915177,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_8,No Fishing,No Warming,exp,flatfish,8,temp,-2.2134650840405309e-16,1.9382846846770423e-15,-0.11419710951331895,0.9093151782732758,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_flatfish_9,No Fishing,No Warming,exp,flatfish,9,temp,4.471770083380886e-16,2.0390338794012763e-15,0.21930827773660813,0.8268660406862368,UnFished_NoWarming_exp_flatfish,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_1,No Fishing,No Warming,exp,sardine,1,temp,-3.5186665339975966e-16,2.1471880424786006e-15,-0.16387323626932243,0.8701684319378403,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_10,No Fishing,No Warming,exp,sardine,10,temp,6.289691943836212e-16,2.060156880969106e-15,0.30530160115172955,0.7607839628151762,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_11,No Fishing,No Warming,exp,sardine,11,temp,3.4343088032914366e-16,2.0039989024216724e-15,0.17137278863483155,0.8642840091752283,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_12,No Fishing,No Warming,exp,sardine,12,temp,-3.3031321159325244e-15,2.105416012738312e-15,-1.5688738453339959,0.11990067384488305,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_13,No Fishing,No Warming,exp,sardine,13,temp,2.574584408006357e-15,1.869930050041374e-15,1.3768346083049425,0.17170059889553932,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_14,No Fishing,No Warming,exp,sardine,14,temp,2.1517770868050326e-15,2.1644531196123416e-15,0.9941435401430273,0.32260132960715304,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_15,No Fishing,No Warming,exp,sardine,15,temp,-9.92610557627913e-16,1.8070617486667153e-15,-0.5492953178607649,0.5840522996781302,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_16,No Fishing,No Warming,exp,sardine,16,temp,-2.4478093925874657e-15,2.050300238873478e-15,-1.1938785091945343,0.23540742084729555,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_17,No Fishing,No Warming,exp,sardine,17,temp,5.867463834665837e-16,1.6516729742871055e-15,0.3552436787432663,0.7231704801144976,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_18,No Fishing,No Warming,exp,sardine,18,temp,-4.239087968661541e-16,2.0157457564517723e-15,-0.2102987420458927,0.833871135787609,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_19,No Fishing,No Warming,exp,sardine,19,temp,-3.688385819572179e-15,1.8254666816356426e-15,-2.020516647429213,0.04605837187626867,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_2,No Fishing,No Warming,exp,sardine,2,temp,-3.4735414798162808e-15,1.998352779479079e-15,-1.7382023411911018,0.08531606511283718,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_20,No Fishing,No Warming,exp,sardine,20,temp,2.6718634472842806e-15,1.969031064442865e-15,1.3569432679520883,0.177916525640054,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_21,No Fishing,No Warming,exp,sardine,21,temp,2.0859584400654218e-15,2.1188620018817546e-15,0.9844711161995867,0.32730823597943604,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_22,No Fishing,No Warming,exp,sardine,22,temp,1.6308581691034984e-15,2.119662962870534e-15,0.769395039527852,0.4435093156068485,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_23,No Fishing,No Warming,exp,sardine,23,temp,2.934585882059671e-15,2.0608719638455667e-15,1.4239535175119578,0.1576362176046323,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_24,No Fishing,No Warming,exp,sardine,24,temp,-1.9574679928321e-15,2.0320727327033196e-15,-0.9632863830754862,0.3377747631811937,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_25,No Fishing,No Warming,exp,sardine,25,temp,4.9196781244943234e-15,2.3341922086031433e-15,2.1076576754741287,0.037612592066030355,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_26,No Fishing,No Warming,exp,sardine,26,temp,-1.8830744725487804e-15,2.125117256090047e-15,-0.8861037983444756,0.37773082028143057,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_27,No Fishing,No Warming,exp,sardine,27,temp,-2.382196222538814e-15,1.9070699446007138e-15,-1.2491394084853968,0.21458951619040412,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_28,No Fishing,No Warming,exp,sardine,28,temp,-2.12214366124735e-15,1.905324837978622e-15,-1.1137962508790644,0.2680909094511333,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_29,No Fishing,No Warming,exp,sardine,29,temp,-1.60048322153357e-15,1.7252293867617585e-15,-0.9276929977048815,0.35584603606139276,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_3,No Fishing,No Warming,exp,sardine,3,temp,-3.078808999950335e-15,1.8112046706717958e-15,-1.6998680766477765,0.09232764470666792,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_30,No Fishing,No Warming,exp,sardine,30,temp,2.477173942686294e-16,1.972899152277989e-15,0.12556008956798675,0.9003373788661709,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_4,No Fishing,No Warming,exp,sardine,4,temp,-2.961341918781654e-16,2.0932127447929385e-15,-0.1414735280084773,0.8877862872403587,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_5,No Fishing,No Warming,exp,sardine,5,temp,2.347264559292964e-15,1.8631713968761846e-15,1.259822130818676,0.21072547796100066,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_6,No Fishing,No Warming,exp,sardine,6,temp,3.293801622670819e-16,2.1269020726313157e-15,0.15486381178781133,0.8772471898383862,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_7,No Fishing,No Warming,exp,sardine,7,temp,-1.4820047819453333e-15,2.10636007345606e-15,-0.7035856787361616,0.4833591487090628,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_8,No Fishing,No Warming,exp,sardine,8,temp,2.8291497182388644e-15,1.907279033486003e-15,1.483343374811773,0.14119219971779848,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_NoWarming_exp_sardine_9,No Fishing,No Warming,exp,sardine,9,temp,6.322139731800178e-16,2.154210257035472e-15,0.293478304225532,0.76977717812196,UnFished_NoWarming_exp_sardine,UnFished_NoWarming_exp
UnFished_Warming_ctrl_cod_1,No Fishing,Warming,ctrl,cod,1,temp,6.409022927233337e-16,5.283157427676804e-16,1.2131046660957854,0.22800576023290017,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_10,No Fishing,Warming,ctrl,cod,10,temp,2.9654060903989975e-16,4.625455777440184e-16,0.641105705704122,0.5229504844485817,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_11,No Fishing,Warming,ctrl,cod,11,temp,2.607648225242842e-16,4.931514948177132e-16,0.5287722439545122,0.5981590167574425,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_12,No Fishing,Warming,ctrl,cod,12,temp,-5.7399206116702e-16,4.443145857746812e-16,-1.2918595957552028,0.19944408240793207,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_13,No Fishing,Warming,ctrl,cod,13,temp,3.2322809652810155e-16,4.523117486120844e-16,0.7146135326352341,0.4765466958497909,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_14,No Fishing,Warming,ctrl,cod,14,temp,-1.9273331386672156e-16,4.355021475807058e-16,-0.4425542214599639,0.6590634411083733,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_15,No Fishing,Warming,ctrl,cod,15,temp,-2.295659244980382e-16,4.780572038019066e-16,-0.4802059725747043,0.6321510892075335,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_16,No Fishing,Warming,ctrl,cod,16,temp,3.693506202730165e-17,5.007016311504512e-16,0.07376661015151231,0.9413464535481932,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_17,No Fishing,Warming,ctrl,cod,17,temp,-5.257723427519334e-16,5.460796032446779e-16,-0.9628126368901467,0.3380112915376332,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_18,No Fishing,Warming,ctrl,cod,18,temp,5.291104478001193e-16,4.838701147870227e-16,1.09349685304084,0.2768563136608295,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_19,No Fishing,Warming,ctrl,cod,19,temp,1.0872470795962984e-16,4.952991802946602e-16,0.21951319987032492,0.8267068699311004,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_2,No Fishing,Warming,ctrl,cod,2,temp,7.869770089830547e-16,4.97467676119163e-16,1.5819661191304075,0.11687944042669868,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_20,No Fishing,Warming,ctrl,cod,20,temp,3.1749650739970686e-16,4.4382885427602075e-16,0.7153579681465532,0.476088752943189,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_21,No Fishing,Warming,ctrl,cod,21,temp,-2.6166231631313266e-16,5.001854433962397e-16,-0.5231306103921292,0.6020641949066445,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_22,No Fishing,Warming,ctrl,cod,22,temp,4.451562945230594e-17,4.339539167023218e-16,0.10258146715344017,0.918504765567996,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_23,No Fishing,Warming,ctrl,cod,23,temp,-1.2329057704115646e-15,4.896757386526545e-16,-2.517800399513179,0.013429589356895514,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_24,No Fishing,Warming,ctrl,cod,24,temp,-1.4423494771293323e-16,4.666680715727574e-16,-0.3090739574851026,0.7579214029688619,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_25,No Fishing,Warming,ctrl,cod,25,temp,-5.406039010749343e-16,3.997309978096191e-16,-1.3524192620468458,0.1793537083026461,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_26,No Fishing,Warming,ctrl,cod,26,temp,4.665084257437573e-16,5.011709182938346e-16,0.9308369833826735,0.354225289449948,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_27,No Fishing,Warming,ctrl,cod,27,temp,-3.956143362962449e-16,4.4549595323407e-16,-0.888031268127779,0.37669830912449354,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_28,No Fishing,Warming,ctrl,cod,28,temp,1.7543404260441177e-16,4.520311342983856e-16,0.3881016799356299,0.6987825566953898,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_29,No Fishing,Warming,ctrl,cod,29,temp,2.588999572162157e-16,5.446374021057044e-16,0.47536205962947775,0.6355867538223504,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_3,No Fishing,Warming,ctrl,cod,3,temp,-4.9978743884599856e-18,4.831675196913216e-16,-0.010343978402465771,0.991767874778773,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_30,No Fishing,Warming,ctrl,cod,30,temp,-2.2011693640205338e-16,4.150859667717912e-16,-0.5302924069294561,0.5971087496561971,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_4,No Fishing,Warming,ctrl,cod,4,temp,-5.305653973191433e-16,4.839344682359747e-16,-1.096357941299669,0.27560900999618854,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_5,No Fishing,Warming,ctrl,cod,5,temp,2.689548959328068e-16,4.954209216434778e-16,0.5428815865115122,0.5884439215811164,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_6,No Fishing,Warming,ctrl,cod,6,temp,9.79429422382423e-16,4.885485323808527e-16,2.0047740551165947,0.047745749022988185,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_7,No Fishing,Warming,ctrl,cod,7,temp,-2.635402089903025e-16,5.133827999006655e-16,-0.5133405502507972,0.6088684869444583,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_8,No Fishing,Warming,ctrl,cod,8,temp,-8.994968646645646e-17,4.662734669633184e-16,-0.19291187004971225,0.8474272199003284,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_cod_9,No Fishing,Warming,ctrl,cod,9,temp,5.552137404419851e-17,5.276376737825554e-16,0.10522632632763712,0.9164112967526384,UnFished_Warming_ctrl_cod,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_1,No Fishing,Warming,ctrl,flatfish,1,temp,-2.3098627828967576e-16,8.41743149612639e-16,-0.27441420627655017,0.7843439521422306,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_10,No Fishing,Warming,ctrl,flatfish,10,temp,-7.951474333304554e-17,8.096761956198038e-16,-0.09820560831997453,0.9219696146849805,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_11,No Fishing,Warming,ctrl,flatfish,11,temp,1.1772383975043045e-15,7.6930741153975e-16,1.5302574495520465,0.12917466159323615,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_12,No Fishing,Warming,ctrl,flatfish,12,temp,6.919849788696214e-16,7.291299063134218e-16,0.9490558169097602,0.344926776553924,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_13,No Fishing,Warming,ctrl,flatfish,13,temp,4.0976069918311713e-16,8.2097258218698e-16,0.49911618009405384,0.6188161335368154,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_14,No Fishing,Warming,ctrl,flatfish,14,temp,1.800615386692894e-15,8.638785412244782e-16,2.084338597114204,0.03973019278673629,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_15,No Fishing,Warming,ctrl,flatfish,15,temp,-4.902395833759658e-16,7.816375802539144e-16,-0.6271955133179649,0.5319896341123976,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_16,No Fishing,Warming,ctrl,flatfish,16,temp,2.5630188807619386e-16,8.275783529378797e-16,0.30970105388369507,0.7574458716035074,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_17,No Fishing,Warming,ctrl,flatfish,17,temp,-2.330983342378263e-16,7.821840657190987e-16,-0.2980095663589465,0.7663267489509682,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_18,No Fishing,Warming,ctrl,flatfish,18,temp,4.952622905095514e-16,8.273315164982219e-16,0.598626162104651,0.5508033735213236,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_19,No Fishing,Warming,ctrl,flatfish,19,temp,7.239450252990754e-17,8.271964879488637e-16,0.08751790364755861,0.9304384367990507,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_2,No Fishing,Warming,ctrl,flatfish,2,temp,-1.636217771123349e-15,7.303999172193749e-16,-2.2401669722970583,0.027338874963513053,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_20,No Fishing,Warming,ctrl,flatfish,20,temp,-4.671980472892519e-16,7.400480512855203e-16,-0.6313077191105267,0.5293090873611271,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_21,No Fishing,Warming,ctrl,flatfish,21,temp,1.1672618774341129e-16,7.524976888115984e-16,0.1551183338885122,0.8770470706464709,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_22,No Fishing,Warming,ctrl,flatfish,22,temp,2.912718936102033e-16,7.692473289471755e-16,0.3786453103566188,0.7057703243770097,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_23,No Fishing,Warming,ctrl,flatfish,23,temp,1.0015108892498158e-15,7.557041878417009e-16,1.3252684123799041,0.1881635953683885,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_24,No Fishing,Warming,ctrl,flatfish,24,temp,-8.046280899603277e-16,6.352671236833582e-16,-1.2665980340600556,0.20830120466276614,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_25,No Fishing,Warming,ctrl,flatfish,25,temp,7.336210536532253e-17,7.310248977957687e-16,0.10035513918408043,0.9202674023821911,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_26,No Fishing,Warming,ctrl,flatfish,26,temp,-6.074911189314559e-16,8.050975549462449e-16,-0.7545559108945712,0.4523249006615706,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_27,No Fishing,Warming,ctrl,flatfish,27,temp,-3.7755176219827187e-16,7.3268205040031e-16,-0.5153009576145502,0.6075031826829681,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_28,No Fishing,Warming,ctrl,flatfish,28,temp,2.3424005309179317e-16,6.773103449773568e-16,0.34583858762650976,0.7302053414219997,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_29,No Fishing,Warming,ctrl,flatfish,29,temp,5.504279235043523e-16,8.092473429136939e-16,0.6801726670149294,0.49799883087698704,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_3,No Fishing,Warming,ctrl,flatfish,3,temp,-3.2006894987005246e-16,7.747724811570166e-16,-0.41311347221841604,0.680425989296667,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_30,No Fishing,Warming,ctrl,flatfish,30,temp,-2.9290175963786503e-16,7.630553104817949e-16,-0.383853903661225,0.7019182812349483,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_4,No Fishing,Warming,ctrl,flatfish,4,temp,-3.5859483409488944e-16,8.791358949490039e-16,-0.4078946567364201,0.6842407720655312,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_5,No Fishing,Warming,ctrl,flatfish,5,temp,-4.620919683445348e-16,7.696182666626487e-16,-0.600417100737925,0.5496142902443686,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_6,No Fishing,Warming,ctrl,flatfish,6,temp,3.027039390619505e-16,7.459134741301711e-16,0.405816424505458,0.6857621788667145,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_7,No Fishing,Warming,ctrl,flatfish,7,temp,8.659293218395924e-17,7.440500569118833e-16,0.11638051953568268,0.9075891339977096,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_8,No Fishing,Warming,ctrl,flatfish,8,temp,-1.0321834201590303e-15,7.640164902766037e-16,-1.3509962589751692,0.17980757393183477,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_flatfish_9,No Fishing,Warming,ctrl,flatfish,9,temp,5.628941269067746e-16,7.362636970511596e-16,0.7645278847256022,0.44638974346146776,UnFished_Warming_ctrl_flatfish,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_1,No Fishing,Warming,ctrl,sardine,1,temp,2.5663516172159585e-15,7.621458474959153e-16,3.367271009410981,0.0010858972095437772,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_10,No Fishing,Warming,ctrl,sardine,10,temp,2.413164289048742e-15,7.456744126835095e-16,3.2362171049484223,0.0016526102974906808,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_11,No Fishing,Warming,ctrl,sardine,11,temp,2.373907117002805e-15,7.114739754191369e-16,3.336604287745467,0.0011992232412278171,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_12,No Fishing,Warming,ctrl,sardine,12,temp,2.521001525182813e-15,6.474052600878398e-16,3.8940084064821527,1.8012491837896257e-4,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_13,No Fishing,Warming,ctrl,sardine,13,temp,1.0702369853278951e-15,7.879007722568702e-16,1.3583398100528554,0.1774746361353627,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
UnFished_Warming_ctrl_sardine_14,No Fishing,Warming,ctrl,sardine,14,temp,2.258844604652787e-15,8.750411463861341e-16,2.581415301419454,0.011320529616135964,UnFished_Warming_ctrl_sardine,UnFished_Warming_ctrl
